date, pm25, pm10, o3, no2, so2, co
3/8/2018,52, ,13,12, ,2
3/9/2018,25, ,10,9, ,1
3/10/2018,38, ,27,15, ,3
3/11/2018,54, ,39,13, ,3
3/12/2018,58, ,20,23, ,7
3/13/2018,61, ,21,19, ,3
3/14/2018,47, ,25,21, ,5
3/15/2018,56, ,22,22, ,5
3/16/2018,34,18,27,17, ,3
3/17/2018,44,21,35,12, ,2
3/18/2018,53,20,32,12, ,3
3/19/2018,54,34,18,27, ,7
3/20/2018,74,22,7,38, ,6
3/21/2018,58,14, , , , 
3/22/2018,28,13, , , , 
3/23/2018,38,19,27, , ,2
3/24/2018,54,22,16,17, ,2
3/25/2018,57,16,21,14, ,2
3/26/2018,44,20,6,20, ,3
3/27/2018,47,17,2,13, ,1
3/28/2018,44,23,16,31, ,6
3/29/2018,55,30,20,27, ,4
3/30/2018,69,19,25,18, ,2
3/31/2018,52,19,19,17, ,3
4/1/2018,46,13,19,11, ,2
4/2/2018,38,15,8,15, ,3
4/3/2018,34,14,6,19, ,3
4/4/2018,42,18,29,18, ,2
4/5/2018,44,20,28,18, ,2
4/6/2018,55,20,26,17, ,1
4/7/2018,52,19,31,14, ,2
4/8/2018,54,19,5,10, ,1
4/9/2018,52,18,7,12, ,2
4/10/2018,47,21,28,19, ,2
4/11/2018,52,27,24,18, ,2
4/12/2018,61,29,19,26, ,3
4/13/2018,63,33,38,26, ,5
4/14/2018,71,16,19,11, ,1
4/15/2018,40,7,9,8, ,1
4/16/2018,24,10,8,7, , 
4/17/2018,23,12,10,12, ,1
4/18/2018,27,20,16,19, ,2
4/19/2018,42,29,19,28, ,7
4/20/2018,63,32,13,27, ,9
4/21/2018,64,34,37,18, ,8
4/22/2018,72,23,25,12, ,2
4/23/2018,58,30,25,21, ,3
4/24/2018,71,33,22,23, ,4
4/25/2018,75,32,4,22, ,2
4/26/2018,70,32, ,24, ,5
4/27/2018,74,31,23,22, ,3
4/28/2018,66,30,40,19, ,4
4/29/2018,76,30,22,19, ,5
4/30/2018,87,36,18,27, ,7
5/1/2018,72,36,20,18, ,10
5/2/2018,83,26,18,19, ,4
5/3/2018,63,26,3,24, ,3
5/4/2018,62,41,18,33, ,6
5/5/2018,78, , , , , 
5/7/2018, ,16,9,14, ,2
5/8/2018,49,12,6,13, ,2
5/9/2018,29,22,7,10, ,1
5/10/2018,33,27,14,27, ,13
5/11/2018,52,47, ,28, ,13
5/12/2018,85,31,10,17, , 
5/13/2018,52,16,20,11, , 
5/14/2018,37,22,14,16, , 
5/15/2018,50,30,4,21, ,4
5/16/2018,62,32,11,21, ,4
5/17/2018,65,17,10,13, , 
5/18/2018,41,28,12,22, ,3
5/19/2018,58,15,8,11, ,1
5/20/2018,32,8,8,9, , 
5/21/2018,22,26,5,26, , 
5/22/2018,58,43,16,39, ,3
5/23/2018,88,41,11,35, ,7
5/24/2018,89,23, , , , 
5/25/2018,60,24,18,15, , 
5/26/2018,60,23,22,11, ,4
5/27/2018,63,24,23,9, ,3
5/28/2018,66,23,19,13, ,4
5/29/2018,56,23,18,14, ,3
5/30/2018,52,25,15,20, ,5
5/31/2018,58,38,15,22, ,11
6/1/2018,87,44,17,25, ,10
6/2/2018,93,51,15,26, ,9
6/3/2018,92,13,10,7, ,3
6/4/2018,38,12,13,13, ,3
6/5/2018,30,29,4,22, ,7
6/6/2018,63,36,7,18, ,7
6/7/2018,73,34,4,23, ,8
6/8/2018,72,20,3,10, ,4
6/9/2018,47,28,3,14, ,3
6/10/2018,68,28,6,20, ,9
6/11/2018,69,39, ,25, ,17
6/12/2018,83,42,8,27, ,9
6/13/2018,76,21,3,19, ,7
6/14/2018,50,5,6,13, ,3
6/15/2018,16,10,6,15, ,4
6/16/2018,27,5,8,11, ,3
6/17/2018,17,8,10,10, ,4
6/18/2018,26,13,9,14, ,4
6/19/2018,33,22,10,17, ,5
6/20/2018,45,27,10,25, ,8
6/21/2018,58,46,8,32, ,16
6/22/2018,93,42,9, , ,14
6/23/2018,86,53,11, , ,17
6/24/2018,100,44,18, , ,14
6/25/2018,88,37,15,33, ,13
6/26/2018,54,48,13,37, ,16
6/27/2018,92,55,20,32, ,18
6/28/2018,110,50,14,36, ,12
6/29/2018,98,43,17,33, ,13
6/30/2018,80,44,19,34, ,15
7/1/2018,109,51,26,26, ,5
7/2/2018,105,59,14,36, ,18
7/3/2018,110,42, ,25, ,12
7/4/2018,87,24,13,11, ,7
7/5/2018,53,48,15,40, ,16
7/6/2018,102,60,2,42, ,19
7/7/2018,127,45,3,20, ,9
7/8/2018,103,53,23,22, ,12
7/9/2018,111,32,26,15, ,8
7/10/2018,67,9,10,12, ,6
7/11/2018,20,13,17,16, ,6
7/12/2018,23,25,20,22, ,7
7/13/2018,49,38,19,33, ,11
7/14/2018,78,56,26,41, ,19
7/15/2018,115,54,23,29, ,22
7/16/2018,115,54,21,44, ,22
7/17/2018,114,53,6,41, ,16
7/18/2018,104,52,18,39, ,19
7/19/2018,108,60,25,42, ,20
7/20/2018,108,57,23,41, ,18
7/21/2018,109,49,19,27, ,14
7/22/2018,97,12,11,9, ,7
7/23/2018,36,37, ,31, ,12
7/24/2018,74,35, ,28, ,14
7/25/2018,76,23, ,21, ,10
7/26/2018,56,30, ,26, ,11
7/27/2018,69,45,18,43, ,18
7/28/2018,94,52, ,42, ,23
7/29/2018,105,60, ,36, ,36
7/30/2018,113,46, ,31, , 
7/31/2018,100,12, ,21, , 
8/1/2018,35,8, ,15, , 
8/2/2018,21,12,4,19, ,3
8/3/2018,37,17,2,24, ,8
8/4/2018,51,18,10,22, ,5
8/5/2018,45,14,9,15, ,5
8/6/2018,45,22,2,29, ,6
8/7/2018,60,17,11,18, ,3
8/8/2018,48,22,14,26, ,7
8/9/2018,57,13,16,17, ,4
8/10/2018,32,15,10,14, ,3
8/11/2018,30,19,19,17, ,2
8/12/2018,39,11,21,8, ,1
8/13/2018,28,17,21,15, ,5
8/14/2018,39,24,20,28, ,4
8/15/2018,59,21,13,22, ,4
8/16/2018,49,13,17,15, ,2
8/17/2018,30,8,15,16, ,2
8/18/2018,23,14,18,14,1,3
8/19/2018,44,23,25,16,1,4
8/20/2018,62,30,25,30,2,6
8/21/2018,65,36,20,26,2,5
8/22/2018,68,36,21,29,1,5
8/23/2018,74,50,28,46,2,9
8/24/2018,103,51,23,39,2,10
8/25/2018,96,20,16,17, ,4
8/26/2018,41,5,15,8, ,1
8/27/2018,18,10,15,12, ,2
8/28/2018,30,22,18,21,1,2
8/29/2018,50,29,26,25,1,5
8/30/2018,64,30,19,31,1,6
8/31/2018,60,54,8,47,1,6
9/1/2018,101,53, ,52,1,8
9/2/2018,101,36, ,9,2,2
9/3/2018,81,23, ,18, ,5
9/4/2018,50,10, ,17, ,3
9/5/2018,21,13,11,14, ,2
9/6/2018,22,22, ,18,1,3
9/7/2018,40,24, ,14,1,3
9/8/2018,56,33, ,18,2,3
9/9/2018,74,33, ,11,2,2
9/10/2018,76,27,19,14,1,2
9/11/2018,60,22, ,8,1,3
9/12/2018,51,18, ,5, ,3
9/13/2018,39,31, , ,1,3
9/14/2018,63,29,7,11, ,8
9/15/2018,70,21, , , ,4
9/16/2018,52,6, , , ,1
9/17/2018,18,14, , , ,6
9/18/2018,38,19, , ,1,6
9/19/2018,47,20,8,17,2,6
9/20/2018,49,19,7, , ,6
9/21/2018,47,17,27,27, ,5
9/22/2018,60,26,44,25,1,4
9/23/2018,74,17,39,15,1,3
9/24/2018,57,37,39,36,2,5
9/25/2018,87,27,25,16,1,3
9/26/2018,78,28,22,24,1,5
9/27/2018,80,27,19,33, ,7
9/28/2018,79,15,17,21,1,4
9/29/2018,57,12,22,12, ,3
9/30/2018,43,21,29,18, ,5
10/1/2018,62,24,17,29,1,9
10/2/2018,59,36,39,29, ,9
10/3/2018,85,31,31,29,1,6
10/4/2018,73,11,14,17,2,3
10/5/2018,36,7,14,12,1,2
10/6/2018,23,15,17,10,1,2
10/7/2018,31,17,12,13,1,3
10/8/2018,53,19,4,25, ,7
10/9/2018,52,18,1,28, ,6
10/10/2018,43,17,17,23, ,6
10/11/2018,48,7,8,16, ,3
10/12/2018,24,11, ,10, ,3
10/13/2018,39,27,1,19, ,6
10/14/2018,65,6,9,10,1,3
10/15/2018,24,11,5,17, ,4
10/16/2018,44, , , , , 
10/17/2018, ,19,35,25, ,6
10/18/2018,60,17,43,27, ,6
10/19/2018,46,8,21,18, ,3
10/20/2018,35,15,28,7,1,2
10/21/2018,31,12,24,6,1,1
10/22/2018,34,22,40,15,1,2
10/23/2018,52,27,39,21,1,3
10/24/2018,70,12,21,18, ,3
10/25/2018,40,19,18,26, ,5
10/26/2018,55,26,19,29,1,6
10/27/2018,77,13,19,13, ,4
10/28/2018,37,9,17,6, ,2
10/29/2018,19,15,15,14, ,2
10/30/2018,41,26,35,26,2,3
10/31/2018,67,25,18,30, ,5
11/1/2018,64,20,19,26,1,5
11/2/2018,56,23,37,11,1,2
11/3/2018,73,16,26,16, ,3
11/4/2018,50,6,15,12, ,4
11/5/2018,23,14,15,12, ,2
11/6/2018,40,16,12,16,1,3
11/7/2018,47,12,12,14,1,2
11/8/2018,40,6,12,12, ,2
11/9/2018,16,12,16,14, ,3
11/10/2018,33,18,13,15, ,3
11/11/2018,41,19,26,15, ,4
11/12/2018,65,23,32,18, ,3
11/13/2018,65,24,25,15,1,4
11/14/2018,61,27,21,23,1,5
11/15/2018,64,18,16,10,1,4
11/16/2018,49,16,21,5, ,1
11/17/2018,43,21,28,9,1,2
11/18/2018,51,20,22,7, ,3
11/19/2018,48,4,13,6, ,2
11/20/2018,23,12,13,5,1,1
11/21/2018,36,15,12,7, ,2
11/22/2018,47,21,24,8,1,4
11/23/2018,54,19,21, , ,6
11/24/2018,50,10,17, , ,4
11/25/2018,27,8,15, , ,2
11/26/2018,32,14,20,12,1,2
11/27/2018,37,21,24,14,1,2
11/28/2018,47,20,32,16,1,3
11/29/2018,56,20,26,26, ,5
11/30/2018,53,26,27,24,1,7
12/1/2018,65,10,15,17, ,4
12/2/2018,31,10,23,22, ,5
12/3/2018,31,12,16, ,1,2
12/4/2018,36,19,27, ,1,4
12/5/2018,50,29,25, ,1,6
12/6/2018,67,26,36, ,1,3
12/7/2018,63,14,20, ,1,2
12/8/2018,38,8,13,5,1,1
12/9/2018,22,15,32,8,3,2
12/10/2018,34,25,35,17,2,3
12/11/2018,50,37,35,24,2,5
12/12/2018,66,31,36,22,1,4
12/13/2018,59,35,34,30,1,5
12/14/2018,73,37,43,24,1,4
12/15/2018,79,36,41,22,1,5
12/16/2018,72,36,69,11,1,4
12/17/2018,39,40,51,21, ,5
12/18/2018, ,23,39,20, ,4
12/19/2018, ,26,48,9, ,6
12/20/2018, ,30,44, , ,5
12/21/2018, ,31,29,27, ,6
12/22/2018,55,19,34,21, ,4
12/23/2018,90,16,26,9, ,4
12/24/2018,41,15,23,9, ,3
12/25/2018,46,14,18,4,1,2
12/26/2018,40,18,39,9,2,2
12/27/2018,44,21,38,10,1,3
12/28/2018,46,17,25,14, ,3
12/29/2018,56,25,54,15,1,4
12/30/2018,65,18,34,9, ,3
12/31/2018,55, , , , , 
1/2/2019, ,24,31,5,1,3
1/3/2019, ,17,22,8, ,4
1/4/2019, ,17,24,12,1,3
1/5/2019,31,11,16,15, ,5
1/6/2019,53,11,14,10, ,4
1/7/2019, ,10,23,10, ,3
1/8/2019, ,18,26,18, ,5
1/9/2019,59,25,30,24,1,5
1/10/2019,47,26,12,26, ,3
1/11/2019,71,30,40,17, ,3
1/12/2019,53,23,43,25, ,5
1/13/2019, ,27,16,12, ,4
1/14/2019, ,23,34,7, ,3
1/15/2019,61,25,31,22,1,5
1/16/2019,58,28,35,19, ,4
1/17/2019,57,26,31,24, ,5
1/18/2019,48,18,35,24, ,5
1/19/2019,49,20,35,21, ,6
1/20/2019,48,20,38,14, ,4
1/21/2019,36,11,37,9, ,3
1/22/2019,50,17,29,14, ,4
1/23/2019,63,27,56,16,1,5
1/24/2019,58,25,47, , ,4
1/25/2019,58,27,43, ,1,4
1/26/2019,42,15,21,11, ,2
1/27/2019,49,19,36,18, ,6
1/28/2019,36,13,22,12, ,3
1/29/2019,58,24,29,19,1,6
1/30/2019,68,29,32,32,1,8
1/31/2019,91,44,34,33,1,11
2/1/2019,58,34,63, ,1,3
2/2/2019,86,40,54,31,3,8
2/3/2019,75,34,62,20,1,4
2/4/2019,39,17,31,6, ,2
2/5/2019,18,7,13,9, ,2
2/6/2019,28,13,12,10, ,2
2/7/2019,41,9,8,15, ,5
2/8/2019,30,16,33,16,1,3
2/9/2019,7,27,33,21, ,6
2/10/2019,7,24,59,15,1,3
2/11/2019, ,17,37,11,1,3
2/12/2019,65,23,28,18,1,4
2/13/2019,46,19,17,17, ,4
2/14/2019,38,14,15,9, ,2
2/15/2019,38,16,13,10,1,2
2/16/2019,56,24,6,20, ,8
2/17/2019,30,7,8,14, ,5
2/18/2019,38,9,11,11, ,5
2/19/2019,58,24,20,17,1,6
2/20/2019,48,21,21,17,1,5
2/21/2019,45,18,21,16, ,4
2/22/2019,51,14,13,21, ,6
2/23/2019,63,20,10,22, ,8
2/24/2019,64,17,9,20, ,13
2/25/2019,60,12,23,13, ,10
2/26/2019,54,12,20,16,1,4
2/27/2019,35,6,10,22, ,6
2/28/2019,38,9,18,18, ,5
3/4/2019, ,9,19,13, ,9
3/5/2019, ,6,22,11, ,22
3/6/2019,38,8,30,12,1,23
3/7/2019,39,13,21,22, ,13
3/8/2019,41,18,15,22, ,10
3/9/2019,34,18,20,20,1,6
3/10/2019,54,31,25,26, ,11
3/11/2019,20,8,15,9, ,2
3/12/2019,17,8,10,11, ,2
3/13/2019,38,12,30,18,1,3
3/14/2019,34,18,23,18, ,4
3/15/2019,28,16,14,20, ,5
3/16/2019,31,14,16,19, ,5
3/17/2019,29,13,23,11,1,2
3/18/2019,23,11,25,11,1,4
3/19/2019,39,17,18,20,1,6
3/20/2019,31,17,17,22,1,5
3/21/2019,24,12,14,1,7,3
3/22/2019,13,7,8,13,7,2
3/23/2019,15,11,11,10,5,2
3/24/2019,37,17,35,11, ,2
3/25/2019,55,21,39,11, ,3
3/26/2019,59,24,36,23, ,4
3/27/2019,59,34,37,22, ,5
3/28/2019,44,27,32,13,1,3
3/29/2019,20,13,11,11, ,2
3/30/2019,22,12,13,9, ,2
3/31/2019,29,18,32,9,1,2
4/1/2019,45,18,39,9, ,2
4/2/2019,45,25,35,16,1,3
4/3/2019,47,36,48,28,1,6
4/4/2019,69,51,38,40,2,9
4/5/2019,79,51,26,32,1,9
4/6/2019,83,23,26,19, ,5
4/7/2019,41,12,13,12, ,5
4/8/2019,33,9,5,16, ,5
4/9/2019,13,7,5,17, ,3
4/10/2019,15,7,12,12, ,3
4/11/2019,62,21,27,17, ,4
4/12/2019,82,23,27,19, ,6
4/13/2019,80,29,47,15, ,11
4/14/2019,77,14,12,13, ,2
4/15/2019,40,18,22,18, ,5
4/16/2019,49,16,15,17, ,6
4/17/2019,37,14,14,13,1,7
4/18/2019,36,12,16,9, ,6
4/19/2019,35,19,47,14, , 
4/20/2019,47,24,32,21,1, 
4/21/2019,59,28,26,16, ,5
4/22/2019,77,34,43,18,2,5
4/23/2019,96,21,28,11,1,4
4/24/2019,57,24,22,20,1,5
4/25/2019,64,28,31,10, ,4
4/26/2019,71,32,26, ,1,5
4/27/2019,79,27,27, , ,7
4/28/2019,72,20,25, ,1,4
4/29/2019,48,10,10, , ,4
4/30/2019,35,19,23, , ,4
5/1/2019,59,21,31,17, ,5
5/2/2019,66,38,21,29,1,11
5/3/2019,99,38,21,33,1,11
5/4/2019,93,34,37,27,1,10
5/5/2019,105,26,30,17,1,7
5/6/2019,79,30,19,22, ,9
5/7/2019,70,13,12,14, ,4
5/8/2019,47,9,12,10, ,2
5/9/2019,34,16,15,15,1,3
5/10/2019,43,29,17,24, ,8
5/11/2019,64,32,19,20, ,9
5/12/2019,75,26,20,13, ,6
5/13/2019,61,20,25,17, ,4
5/14/2019,49,19,15,16, ,5
5/15/2019,63,7,13,11, ,2
5/16/2019,17,5,10,12, ,2
5/17/2019, ,10,11,13, ,3
5/18/2019, ,15,6,18, ,8
5/19/2019,37,14,17,10, ,5
5/20/2019,31,21,10,20, ,6
5/21/2019,49,33,19,28,1,8
5/22/2019,63,33,20,35,1,13
5/23/2019,68,46,19,36,1,10
5/24/2019,72,29,14,18,1,5
5/25/2019,53,10,12,10, ,2
5/26/2019,15,20,23,9,1,2
5/27/2019,31,29,15,27,1,8
5/28/2019,47,45,16,30,1,10
5/29/2019,67,20,11,20, ,5
5/30/2019,42,29,12,20,1,7
5/31/2019,44,39,17,22,1,8
6/1/2019,60,22,8,20, ,8
6/2/2019,33,16,4,14, ,8
6/3/2019,29,21,3,18, ,7
6/4/2019,27,14,16,12, ,2
6/5/2019,13,9,13,13, ,3
6/6/2019,14,15,14,16,1,4
6/7/2019,59,29,15,26,1,10
6/8/2019,73,39,19,26,1,13
6/9/2019,104,41,27,17,2,14
6/10/2019,110,32,21,24,1,6
6/11/2019,67,40,15,31,1,10
6/12/2019,101,45,12,34,1,15
6/13/2019,101,53,11,38,1,21
6/14/2019,110,35,13,31,2,11
6/15/2019,78,37,17,28,2,10
6/16/2019,84,39,27,23,1,12
6/17/2019,108,32,25,21,2,6
6/18/2019,79,33,16,28,1,9
6/19/2019,77,40,14,32,1,12
6/20/2019,97,45,9,23,1,17
6/21/2019,109,18,16,12,1,2
6/22/2019,46,31,23,15,1,4
6/23/2019,66,39,26,17,1,8
6/24/2019,92,37,20,25,1,7
6/25/2019,66,36,15,26,1,7
6/26/2019,67,46,18,27,1,9
6/27/2019,88,27,8,15,1,5
6/28/2019,65,32,22,23, ,5
6/29/2019,72,41,20,25,1,10
6/30/2019,84,36,24,17,1,9
7/1/2019,76,32,19,25,1,9
7/2/2019,66,46,20,30,1,10
7/3/2019,88,50,20,29,2,7
7/4/2019,82,13,4,14, ,6
7/5/2019,47,10,8,17, ,4
7/6/2019,23,14,16,13, ,3
7/7/2019,40,16,20,9, ,3
7/8/2019,49,18,15,17,1,3
7/9/2019,48,24,22,17,1,4
7/10/2019,68,38,13,29,1,11
7/11/2019,90,47,19,37,1,14
7/12/2019,107,54,18,42,1,17
7/13/2019,118,53, ,33,1,13
7/14/2019,113,50, ,24,1,12
7/15/2019,116,29, ,21,1,7
7/16/2019,90,14,12,15, ,3
7/17/2019,44,19,12,13,1,2
7/18/2019,42,17,17,15,1,2
7/19/2019,41,25,15,21, ,5
7/20/2019,62,36,22,22, ,8
7/21/2019,75,30,21,16, ,8
7/22/2019,87,27,17,22,1,8
7/23/2019,55,41,18,32,1,13
7/24/2019,87,48,21,38,1,13
7/25/2019,106,43,26,31,2,10
7/26/2019,97,31,21,23,1,6
7/27/2019,78,52,34,25,1,10
7/28/2019,62,27,30,6, ,2
7/29/2019,44,29,26,16,1,3
7/30/2019,59,34,17,24,1,5
7/31/2019,66,23,19,29,1,7
8/1/2019,57,39,20,33,1,11
8/2/2019,76,48,23,25,1,13
8/3/2019,85,11,17,4, ,2
8/4/2019,19,15,19,2, ,1
8/5/2019,25,13,17,12, ,2
8/6/2019,23,24,17,20,1,4
8/7/2019,48,30,12,22,1,10
8/8/2019,57,34,22,26,1,12
8/9/2019,66,44,23,32,2,15
8/10/2019,99,54, ,28,1,23
8/11/2019,88,25,31,9, ,5
8/12/2019,72,36,24,27,1,9
8/13/2019,60,38,12,27,1,11
8/14/2019,85,11,19,9, ,2
8/15/2019,11,17,21,13,1,2
8/16/2019,35,29,18,27,1,6
8/17/2019,58,39,28,25,1,8
8/18/2019,70,36,34,20, ,7
8/19/2019,68,13,23,12, ,2
8/20/2019,29,6,12,13, ,2
8/21/2019,14,11,15,13, ,2
8/22/2019,25,10,17,11, ,2
8/23/2019,22,16,16,14, ,3
8/24/2019,24,11,21,8, ,2
8/25/2019,24,13,24,5, ,1
8/26/2019,24,21,26,14,1,5
8/27/2019,46,34,27,18,1,3
8/28/2019,64,32,28,14,1,2
8/29/2019,55,36,32,24,1,5
8/30/2019,68,51,28,36,1,13
8/31/2019,92,52,35,26,2,15
9/1/2019,88,17,17,13, ,5
9/2/2019,43,12,11,15,1,4
9/3/2019,30,28,4,24, ,8
9/4/2019,68,15,9,13, ,4
9/5/2019,40,9,14,10, ,3
9/6/2019,13,17,13,12, ,4
9/7/2019,23,14,29,13, ,5
9/8/2019,47, ,46,13,1,7
9/9/2019,57,29,28,20,1,7
9/10/2019,62,38,33,28,2,12
9/11/2019,81,50,48,30,3,18
9/12/2019,102,50,33,25,2,13
9/13/2019,102,14,27,6, ,3
9/14/2019,37,13,24,4, ,3
9/15/2019,31,31,51,6,1,4
9/16/2019,68,38,48,14,1,7
9/17/2019,76,54,52,19,1,11
9/18/2019,109,45,37,12,1,9
9/19/2019,86,38,34,7,1,5
9/20/2019,79,40,23,8, ,6
9/21/2019,95,4,14,2, ,2
9/22/2019,13,3,17,1, ,1
9/23/2019,7,14,19,2, ,2
9/24/2019,23,23,22,4,1,3
9/25/2019,49,21,14,4, ,3
9/26/2019,53,19,10,5, ,4
9/27/2019,49,14,15,3, ,4
9/28/2019,33,15,17,1, ,2
9/29/2019,33,16,35,1,1,2
9/30/2019,39,25,31,2,1,3
10/1/2019,52,30,45,19,1,3
10/2/2019,56,38,67,19,1,6
10/3/2019,61,34,34,6, ,7
10/4/2019,65,33,52,15,1,4
10/5/2019,61,39,57,16,1,4
10/6/2019,78,11,26, , ,2
10/7/2019,28,8,18,7, ,2
10/8/2019,11,14,24,12, ,3
10/9/2019,27,28,18,12, ,3
10/10/2019,38,19,31,13,1,3
10/11/2019,35,24,33,18, ,5
10/12/2019,55,29,65,12,1,6
10/13/2019,60,24,50,12,1,8
10/14/2019,51,30,57,11,1,6
10/15/2019,51,19,21,12, ,3
10/16/2019,31,24,29,7, ,2
10/17/2019, ,26,40, ,1,3
10/18/2019, ,35,39, , ,6
10/19/2019, ,19,33,7, ,3
10/20/2019,28,14,22,5,1,1
10/21/2019,20,28,17,20,1,4
10/22/2019,53,26,19,20,1,5
10/23/2019,61,23,36,11, ,2
10/24/2019,43,22,27,16, ,4
10/25/2019,46,42,34,29,1,6
10/26/2019,88,27,41,12,1,3
10/27/2019,59,22,44,12,1,3
10/28/2019,50,24,37,20,1,4
10/29/2019,41,34,34,31,1,6
10/30/2019,53,29,70,19,1,4
10/31/2019,57,23,26,17,1,4
11/1/2019,57,22,31,12, ,3
11/2/2019,54,23,35,9, ,4
11/3/2019,41,28,43,12, ,6
11/4/2019,59,27,40,15,1,4
11/5/2019,42,22,32,21, ,5
11/6/2019,36,16,22,11, ,3
11/7/2019,29,20,13,17, ,4
11/8/2019,38,19,4,18,1,4
11/9/2019,51,15, ,7, ,3
11/10/2019,46,17,18,14, ,4
11/11/2019,35,14,21,13, ,3
11/12/2019,31,11,15,8, ,1
11/13/2019,17,21,24,15,1,3
11/14/2019,38,19,19,19, ,5
11/15/2019,41,11,16,12, ,3
11/16/2019,30,17,24,11,2,3
11/17/2019,37,16,41,5,2,1
11/18/2019,37,16,20,11,1,2
11/19/2019,40,16,15,14,1,3
11/20/2019,43,13,31,8,1,2
11/21/2019,31,29,51,15,1,4
11/22/2019,44,28,10,25, ,6
11/23/2019,45,18,25,10, ,3
11/24/2019,33,16,19,4, ,1
11/25/2019,33,25,30,5,1,3
11/26/2019,36,32,28,19,1,3
11/27/2019,54,33,18,23, ,6
11/28/2019,55,22,13,16, ,3
11/29/2019,19,31,36,12,1,2
11/30/2019,51,28,47,16, ,4
12/1/2019,60,17,30,9, ,3
12/2/2019,38,13,18,10, ,2
12/3/2019,23,24,13,12,1,2
12/4/2019,42,35,28,23,1,6
12/5/2019,62,27,17,21, ,7
12/6/2019,45,15,21,17, ,4
12/7/2019,34,26,41,11,1,2
12/8/2019,38,22,48,12,1,3
12/9/2019,43,29,22,24, ,5
12/10/2019,54,27,8,27, ,8
12/11/2019,49,31,23,32, ,8
12/12/2019,59,22, ,28, ,7
12/13/2019,36,25,18,12, ,5
12/14/2019,48,17,28,10, ,3
12/15/2019,39,16,25,10, ,4
12/16/2019,29,25,25,17, ,6
12/17/2019,39,18,27,19, ,4
12/18/2019,29,16,29,18, ,4
12/19/2019,32, ,41,14, ,3
12/20/2019,21,43, ,19, ,3
12/21/2019,46,18, ,12, ,3
12/22/2019,30,9, ,7, ,3
12/23/2019,13,23, ,14, ,4
12/24/2019,25,12, ,9, ,2
12/25/2019,29,16, ,5, ,2
12/26/2019,39,20, ,11, ,3
12/27/2019,42,23, ,9, ,2
12/28/2019,53,24,51,7, ,3
12/29/2019,50,15,39,6, ,2
12/30/2019,51, , , , , 
1/1/2020, ,27,27,8, ,4
1/2/2020,29,14,18,14, ,4
1/3/2020,32,7,11,10, ,2
1/4/2020,14,9,17,9, ,2
1/5/2020,12, ,21,9, ,3
1/6/2020,28,21,21,15, ,4
1/7/2020,17,20,23,16, ,4
1/8/2020,32,14,16,15, ,4
1/9/2020,25,24,16,16, ,5
1/10/2020,34,21,18,18, ,5
1/11/2020,36,23,18,13, ,5
1/12/2020,38,14,12,8, ,3
1/13/2020,30,12,14,9, ,2
1/14/2020,21,17,16,10, ,2
1/15/2020,31, ,32,17, ,6
1/16/2020,5,29,19,25, ,8
1/17/2020, ,6,14,8, ,2
1/18/2020, ,18,13,6, ,2
1/19/2020, ,14,18,6, ,2
1/20/2020, ,12,18,8, ,3
1/21/2020, ,28,32,10, ,2
1/22/2020, ,16,16,8, ,2
1/23/2020, ,17,7,12, ,4
1/24/2020, ,11,10, , ,3
1/25/2020, ,17,23, , ,4
1/26/2020, ,20,38,9, ,6
1/27/2020, ,26,46,19, ,6
1/28/2020, ,37,34,25, ,6
1/29/2020, ,20,24,17, ,4
1/30/2020, ,5,14,11, ,4
1/31/2020, ,4,12,12, ,4
2/1/2020, ,10,12,10, ,4
2/2/2020, ,16,25,11, ,4
2/3/2020, ,16,25,11, ,4
2/4/2020, ,10,9,13, ,4
2/5/2020, ,13,13,14, ,4
2/6/2020,31,19,17,15, ,4
2/7/2020,36,19,18,17, ,5
2/8/2020,28,15,13,16, ,5
2/9/2020,21,14,19,12, ,5
2/10/2020,23,13,17,8, ,6
2/11/2020,15,9,7,11, ,3
2/12/2020,23,10,9,10, ,2
2/13/2020,12,11,9,10, ,2
2/14/2020,18,14,12,10, ,2
2/15/2020, ,31,28,13, ,3
2/16/2020, ,26,23,12, ,3
2/17/2020, ,31,32,13, ,6
2/18/2020,68,25,27,16, ,5
2/19/2020,55,44,19,18, ,5
2/20/2020,43,22,17,18, ,6
2/21/2020,49,30,13,17, ,8
2/22/2020,37,13, ,15, ,4
2/23/2020,29, ,11,9, ,3
2/24/2020,32, ,16,4, ,1
2/25/2020,44, ,29,10, ,3
2/26/2020,35, ,19,8, ,3
2/27/2020,27, ,4,10, ,4
2/28/2020,46, ,12,9, ,2
2/29/2020,54, ,9,11, ,2
3/1/2020,53, ,10,10, ,3
3/2/2020,33, ,13,4, ,1
3/3/2020,35, ,13,8, ,1
3/4/2020,130, ,7,10, ,3
3/5/2020, , ,15,10, ,2
3/6/2020, , ,12,10, ,2
3/7/2020, , ,26,10, ,2
3/8/2020, , ,30,8, ,2
3/9/2020, , ,22,9, ,3
3/10/2020, , ,43,13, ,2
3/11/2020, , ,40,13, ,2
3/12/2020, , ,45,13, ,2
3/13/2020, , ,37,17, ,3
3/14/2020, , ,51,9, ,2
3/15/2020, , ,26,9, ,3
3/16/2020, , ,22,13, ,3
3/17/2020, ,17,27,12, ,3
3/18/2020, ,25,35,15, ,3
3/19/2020, , ,17,18, ,5
3/20/2020, , ,14,11, ,3
3/21/2020, , ,18,5, ,1
