date, pm25, pm10, o3, no2, so2, co
2017/4/1, 91, 46, 19, 37, 5, 13
2016/10/29, 55, 23, 35, , 3, 7
2016/10/30, 42, 32, 33, , 6, 7
2016/10/31, 65, 32, 21, , 7, 12
2016/11/1, 59, , , , , 
2016/11/4, 37, 22, 16, 21, 4, 7
2016/11/5, 35, 16, 6, 20, 3, 4
2016/11/6, 33, 25, 45, 23, 12, 7
2016/11/7, 52, 39, 37, 31, 7, 10
2016/11/8, 70, 48, 30, 30, 27, 8
2016/11/9, 94, 31, 14, 29, 6, 11
2016/11/10, 75, 38, 7, 36, 13, 13
2016/11/11, 87, 55, 8, 34, 18, 12
2016/11/12, 112, 31, 25, 31, 5, 9
2016/11/13, 63, 43, 38, 29, 11, 8
2016/11/14, 96, 53, 26, 35, 13, 9
2016/11/15, 108, 50, 22, 32, 36, 8
2016/11/16, 103, 31, 8, 34, 5, 15
2016/11/17, 72, 62, 28, 55, 9, 26
2016/11/18, 120, 55, 30, 34, 10, 14
2016/11/19, 107, 24, 17, 23, 3, 6
2016/11/20, 52, 19, 24, 22, 3, 6
2016/11/21, 37, 37, 39, 35, 9, 10
2016/11/22, 72, 46, 50, 39, 12, 12
2016/11/23, 85, 53, 36, 41, 10, 12
2016/11/24, 90, 50, 52, 37, 8, 8
2016/11/25, 89, 63, 34, 38, 21, 9
2016/11/26, 116, 45, 30, 29, 9, 8
2016/11/27, 76, 61, 50, 35, 18, 9
2016/11/28, 123, 42, 25, 42, 6, 17
2016/11/29, 67, 47, 14, 39, 6, 20
2016/11/30, 74, 50, 35, 43, 6, 14
2016/12/1, 79, 53, 37, 33, 5, 15
2016/12/2, 91, 53, 9, 39, 3, 12
2016/12/3, 79, 44, 34, 30, 4, 10
2016/12/4, 74, 30, 16, 22, 4, 9
2016/12/5, 56, 21, 16, 17, 3, 7
2016/12/6, 32, 41, 12, 42, 6, 18
2016/12/7, 62, , , , , 
2016/12/17, 107, 48, 37, 36, 5, 13
2016/12/18, 94, 41, 46, 24, 6, 9
2016/12/19, 75, 40, 5, 29, 4, 8
2016/12/20, 82, 37, 28, 25, 5, 7
2016/12/21, 58, 47, 41, 39, 12, 9
2016/12/22, 76, 55, 31, 34, 32, 10
2016/12/23, 86, 57, 46, 39, 30, 11
2016/12/24, 104, 68, 64, 52, 8, 16
2016/12/25, 118, 68, 71, 38, 7, 12
2016/12/26, 129, 56, 43, 39, 5, 10
2016/12/27, 100, 59, 38, 39, 12, 9
2016/12/28, 100, 38, 40, 30, 8, 7
2016/12/29, 66, 52, 24, 23, 20, 6
2016/12/30, 71, 27, 19, 24, 6, 7
2016/12/31, 47, 44, 42, 27, 14, 10
2017/1/1, 78, 68, 58, 33, 5, 12
2017/1/2, 133, 52, 34, 51, 6, 14
2020/3/27, , 50, 38, 28, 2, 11
2020/2/8, , 41, 47, , 4, 12
2020/2/17, , 42, 30, 31, 8, 8
2020/1/1, , 46, 20, 9, 3, 5
2020/1/20, , 31, 11, 25, 2, 11
2019/11/26, , 41, 38, 31, 1, 10
2019/12/3, , 48, 25, , , 
2019/7/1, , 20, 36, 30, 3, 8
2019/6/21, , 40, 57, 26, 3, 8
2019/1/1, , 78, 71, 30, 10, 13
2019/2/24, , 30, 33, 20, 2, 6
2019/3/3, , 45, 73, 27, 4, 
2018/11/9, , 44, 41, 33, 6, 12
2018/7/2, , 54, 48, 24, 8, 8
2018/9/11, , 40, 37, 32, 3, 9
2018/5/8, , 38, 12, 32, 25, 9
2018/6/8, , 35, 53, 23, 10, 7
2018/6/24, , 27, 13, 44, 2, 10
2018/1/8, , 34, 17, 30, 5, 3
2018/2/3, , 42, 34, 40, , 9
2018/2/9, , 39, 21, 30, 12, 9
2018/3/7, , 61, 52, 33, 13, 7
2018/3/21, , 62, 68, 30, 8, 6
2017/12/5, , 70, 32, 59, 15, 18
2017/12/19, , 51, 53, 48, 12, 9
2017/8/12, , 32, 47, 23, 3, 3
2017/9/10, , 10, 20, 12, 1, 5
2017/4/4, , 47, 31, 22, 4, 7
2017/1/23, , 66, 55, 51, 8, 13
2017/3/6, , 53, 52, 32, 8, 7
2017/3/30, , 45, 49, 27, 4, 7
2016/10/28, , 33, 20, , 4, 9
2016/11/3, , 33, 8, 24, 3, 7
2016/12/16, , 58, 33, 40, 11, 14
2020/7/24, , , 21, 12, , 6
2020/3/19, , , 18, 23, 4, 10
2020/3/20, , , 45, 27, 3, 12
2020/3/21, , , 52, 22, 2, 9
2020/3/22, , , 59, 20, 7, 9
2020/3/23, , , 63, 31, 5, 10
2020/3/24, , , 59, 36, 5, 11
2020/3/25, , , 87, 31, 3, 9
2020/3/26, , , 57, 33, 10, 12
2020/2/7, , , 23, , 2, 11
2019/11/25, , , 32, 37, 6, 13
2018/11/7, , , 22, 38, 5, 10
2018/11/8, , , 39, 34, 10, 12
2018/8/25, , , 49, 25, 27, 6
2018/8/26, , , 45, 19, 2, 5
2018/8/27, , , 41, 28, 4, 7
2018/8/28, , , 33, 32, 2, 8
2018/8/29, , , 40, 34, 3, 10
2018/8/31, , , 54, 27, 5, 8
2018/9/1, , , 11, 24, 6, 6
2018/9/3, , , 60, 27, 4, 6
2018/9/4, , , 50, 26, 13, 7
2018/9/5, , , 41, 27, 5, 7
2018/9/6, , , 29, 30, 2, 9
2018/9/7, , , 45, 33, 12, 9
2018/9/8, , , 58, 29, 17, 7
2018/9/9, , , 53, 18, 5, 4
2018/9/10, , , 54, 27, 6, 7
2018/5/21, , , 68, 31, 7, 10
2018/5/22, , , 70, 33, 7, 10
2018/5/23, , , 78, 34, 4, 10
2018/5/24, , , 56, 28, 22, 8
2018/5/25, , , 44, 26, 20, 7
2018/5/26, , , 60, 27, 6, 7
2018/5/27, , , 68, 26, 13, 6
2018/5/28, , , 44, 37, 4, 10
2018/5/29, , , 46, 34, 8, 
2018/5/30, , , 49, 42, 7, 13
2018/5/31, , , 40, 31, 4, 9
2018/6/1, , , 58, 34, 21, 8
2018/6/2, , , 50, 14, 1, 4
2018/6/3, , , 33, 14, 7, 5
2018/6/4, , , 45, 18, 10, 5
2018/6/5, , , 103, 26, 17, 7
2018/6/6, , , 20, 32, 31, 5
2018/6/7, , , 85, 27, 25, 7
2018/2/8, , , 43, 20, 5, 6
2018/3/19, , , 75, 30, 5, 6
2018/3/20, , , 88, 41, 7, 9
2017/7/31, , , 41, 21, 14, 7
2017/8/1, , , 19, 29, 18, 9
2017/3/5, , , 43, 28, 9, 5
2017/3/13, , , 38, 31, 16, 9
2017/3/14, , , 38, 31, 5, 8
2017/3/15, , , 27, 37, 4, 11
2017/3/16, , , 50, 38, 4, 12
2017/3/17, , , 38, 35, 8, 10
2017/3/18, , , 45, 32, 11, 9
2017/3/19, , , 46, 19, 8, 7
2017/3/20, , , 42, 25, 24, 7
2017/3/21, , , 36, 33, 8, 9
2017/3/22, , , 36, 34, 6, 9
2017/3/23, , , 51, 43, 7, 10
2017/3/24, , , 52, 40, 6, 13
2017/3/25, , , 44, 33, 8, 9
2017/3/26, , , 54, 29, 4, 10
2017/3/27, , , 59, 37, 8, 11
2017/3/28, , , 49, 35, 6, 11
2016/12/14, , , 48, 49, 11, 11
2016/12/15, , , 26, 33, 12, 10
2018/8/30, , , , 22, 7, 6
